Year,Date ,hour,Full or Partial ,Review Method,Observer,Time,Direction,Length,Frame,Range,Confidence,Flow cfs,Comments/Notes,Flag
2025,5/22/2025,1:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,1:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,2:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,2:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,2:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,2:45,Full,15 min,as,2:46:32,downstream,63.7,463,15.21,1,390,,
2025,5/22/2025,3:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,3:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,3:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,3:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,4:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,4:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,4:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,4:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,5:00,Full,15 min,as,No Fish,,,,,,390,clusters of small fish,
2025,5/22/2025,5:15,Full,15 min,as,5:18:17,upstream,72.8,991,12.55,2,390,likely Chinook,
2025,5/22/2025,5:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,5:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,6:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,6:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,6:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,6:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,7:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,7:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,7:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,7:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,8:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,8:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,8:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,8:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,9:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,9:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,9:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,9:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,10:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,10:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,10:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,10:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,11:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,11:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,11:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,11:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,12:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,12:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,12:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,12:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,13:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,13:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,13:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,13:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,14:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,14:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,14:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,14:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,15:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,15:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,15:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,15:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,16:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,16:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,16:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,16:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,17:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,17:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,17:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,17:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,18:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,18:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,18:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,18:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,19:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,19:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,19:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,19:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,20:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,20:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,20:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,20:45,Full,15 min,as,No Fish,,,,,,390,clusters of small fish,
2025,5/22/2025,21:00,Full,15 min,as,No Fish,,,,,,390,clusters of small fish,
2025,5/22/2025,21:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,21:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,21:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,22:00,Full,15 min,as,No Fish,,,,,,390,seal upstream bound,
2025,5/22/2025,22:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,22:30,Full,15 min,as,No Fish,,,,,,390,pack of otters,
2025,5/22/2025,22:45,Full,15 min,as,22:46:37,downstream,73.2,486,14.35,2,390,likely Chinook,
2025,5/22/2025,23:00,Full,15 min,as,23:12:09,downstream,50.6,3694,16.58,1,390,,
2025,5/22/2025,23:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/22/2025,23:30,Full,15 min,as,23:41:38,downstream,72.2,3518,13.04,1,390,,
2025,5/22/2025,23:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/23/2025,0:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,0:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,0:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,0:45,Full,15 min,as,0:55:03,downstream,71.4,3053,12.86,1,382,,
2025,5/23/2025,1:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,1:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,1:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,1:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,2:00,Full,15 min,as,2:10:11,downstream,66.9,3096,13.79,1,382,,
2025,5/23/2025,2:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,2:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,2:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,3:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,3:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,3:30,Full,15 min,as,3:41:53,downstream,79.6,3603,14.31,1,382,,
2025,5/23/2025,3:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,4:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,4:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,4:30,Full,15 min,as,No Fish,,,,,,382,pack of otters,
2025,5/23/2025,4:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,5:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,5:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,5:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,5:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,6:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,6:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,6:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,6:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,7:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,7:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,7:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,7:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,8:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,8:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,8:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,8:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,9:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,9:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,9:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,9:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,10:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,10:15,Full,15 min,as,No Fish,,,,,,382,cluster of small fish,
2025,5/23/2025,10:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,10:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,11:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,11:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,11:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,11:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,12:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,12:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,12:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,12:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,13:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,13:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,13:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,13:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,14:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,14:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,14:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,14:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,15:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,15:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,15:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,15:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,16:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,16:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,16:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,16:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,17:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,17:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,17:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,17:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,18:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,18:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,18:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,18:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,19:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,19:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,19:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,19:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,20:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,20:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,20:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,20:45,Full,15 min,as,No Fish,,,,,,382,cluster of small fish,
2025,5/23/2025,21:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,21:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,21:30,Full,15 min,as,21:35:53,upstream,60.2,1782,15.36,1,382,,
2025,5/23/2025,21:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,22:00,Full,15 min,as,22:00:59,downstream,59.9,292,13.4,1,382,,
2025,5/23/2025,22:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,22:30,Full,15 min,as,22:36:17,downstream,60.5,1897,14.56,1,382,,
2025,5/23/2025,22:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,23:00,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,23:15,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,23:30,Full,15 min,as,No Fish,,,,,,382,,
2025,5/23/2025,23:45,Full,15 min,as,No Fish,,,,,,382,,
2025,5/24/2025,0:00,Full,15 min,as,0:12:18,downstream,54,3707,14.15,1,390,,
2025,5/24/2025,0:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,0:30,Full,15 min,as,0:42:44,downstream,38.3,3851,11.9,1,390,,
2025,5/24/2025,0:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,1:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,1:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,1:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,1:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,2:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,2:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,2:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,2:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,3:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,3:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,3:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,3:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,4:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,4:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,4:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,4:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,5:00,Full,15 min,as,No Fish,,,,,,390,hatchery coho 1+ moving out,
2025,5/24/2025,5:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,5:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,5:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,6:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,6:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,6:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,6:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,7:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,7:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,7:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,7:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,8:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,8:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,8:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,8:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,9:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,9:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,9:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,9:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,10:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,10:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,10:30,Full,15 min,as,10:44:15,upstream,82,4303,13.18,2,390,likely Chinook,
2025,5/24/2025,10:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,11:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,11:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,11:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,11:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,12:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,12:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,12:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,12:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,13:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,13:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,13:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,13:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,14:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,14:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,14:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,14:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,15:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,15:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,15:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,15:45,Full,15 min,as,No Fish,,,,,,390,human walking downstream right bank?,
2025,5/24/2025,16:00,Full,15 min,as,16:06:44,downstream,76.2,2034,9.92,2,390,likely Chinook,
2025,5/24/2025,16:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,16:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,16:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,17:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,17:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,17:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,17:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,18:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,18:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,18:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,18:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,19:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,19:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,19:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,19:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,20:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,20:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,20:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,20:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,21:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,21:15,Full,15 min,as,21:19:43,downstream,108.8,1437,4.77,3,390,otters,
2025,5/24/2025,21:30,Full,15 min,as,21:33:41,upstream,75.8,1113,3.48,3,390,beaver(s),
2025,5/24/2025,21:30,Full,15 min,as,21:42:06,upstream,140.6,3660,11.05,3,390,seal,
2025,5/24/2025,21:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,22:00,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,22:15,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,22:30,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,22:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/24/2025,23:00,Full,15 min,as,23:00:39,downstream,74,195,13.31,1,390,,
2025,5/24/2025,23:00,Full,15 min,as,23:09:25,downstream,66.6,2850,10.42,1,390,,
2025,5/24/2025,23:15,Full,15 min,as,23:23:13,downstream,71.3,2477,10.82,1,390,,
2025,5/24/2025,23:30,Full,15 min,as,23:35:23,downstream,67.5,1629,14.48,1,390,,
2025,5/24/2025,23:45,Full,15 min,as,No Fish,,,,,,390,,
2025,5/25/2025,0:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,0:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,0:30,Full,15 min,as,0:36:37,downstream,60.6,1999,12.75,1,450,,
2025,5/25/2025,0:30,Full,15 min,as,0:40:26,downstream,75.6,3156,10.3,1,450,,
2025,5/25/2025,0:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,1:00,Full,15 min,as,1:06:41,upstream,65.6,2023,20.21,1,450,,
2025,5/25/2025,1:00,Full,15 min,as,1:14:30,upstream,63.9,4399,20.11,1,450,,
2025,5/25/2025,1:15,Full,15 min,as,1:15:26,downstream,63.4,125,10.01,1,450,,
2025,5/25/2025,1:15,Full,15 min,as,1:17:52,downstream,63.3,864,14.65,1,450,,
2025,5/25/2025,1:15,Full,15 min,as,1:20:37,downstream,68.5,1692,11.44,1,450,,
2025,5/25/2025,1:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,1:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,2:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,2:15,Full,15 min,as,2:16:11,downstream,76.6,356,8.29,1,450,,
2025,5/25/2025,2:15,Full,15 min,as,2:17:04,downstream,47.1,621,9.63,1,450,,
2025,5/25/2025,2:15,Full,15 min,as,2:24:14,downstream,42.7,2794,10.44,1,450,,
2025,5/25/2025,2:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,2:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,3:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,3:15,Full,15 min,as,3:28:36,downstream,72.4,4107,8.67,1,450,,
2025,5/25/2025,3:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,3:45,Full,15 min,as,3:51:14,downstream,43.7,1878,12.52,1,450,,
2025,5/25/2025,4:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,4:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,4:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,4:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,5:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,5:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,5:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,5:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,6:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,6:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,6:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,6:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,7:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,7:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,7:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,7:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,8:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,8:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,8:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,8:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,9:00,Full,15 min,as,9:00:54,downstream,36.5,263,9.87,1,450,,
2025,5/25/2025,9:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,9:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,9:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,10:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,10:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,10:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,10:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,11:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,11:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,11:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,11:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,12:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,12:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,12:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,12:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,13:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,13:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,13:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,13:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,14:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,14:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,14:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,14:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,15:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,15:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,15:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,15:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,16:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,16:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,16:30,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,16:45,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,17:00,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,17:15,Full,15 min,as,No Fish,,,,,,450,,
2025,5/25/2025,17:30,Full,15 min,as,No Fish,,,,,,450,,
